proc_cd,modifier,description,rate,rate_unit,region_type,region_value
78708,26,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/RX,162.9,1,state,GA
78708,TC,KIDNEY IMG MORPHOLOGY VASCULAR FLOW 1 W/RX,355.43,1,state,GA
78709,,KIDNEY IMG MORPHOLOGY VASCULAR FLOW MULTIPLE,1000.13,1,state,GA
78709,26,KIDNEY IMG MORPHOLOGY VASCULAR FLOW MULTIPLE,189.56,1,state,GA
78709,TC,KIDNEY IMG MORPHOLOGY VASCULAR FLOW MULTIPLE,810.57,1,state,GA
78725,,KIDNEY FUNCJ STUDY NON-IMG RADIOISOTOPIC STUDY,286.32,1,state,GA
78725,26,KIDNEY FUNCJ STUDY NON-IMG RADIOISOTOPIC STUDY,49.37,1,state,GA
78725,TC,KIDNEY FUNCJ STUDY NON-IMG RADIOISOTOPIC STUDY,236.95,1,state,GA
78730,,URINARY BLADDER RESIDUAL STUDY,202.4,1,state,GA
78730,26,URINARY BLADDER RESIDUAL STUDY,21.72,1,state,GA
78730,TC,URINARY BLADDER RESIDUAL STUDY,180.68,1,state,GA
78740,,URETERAL REFLUX STUDY RP VOIDING CYSTOGRAM,622.99,1,state,GA
78740,26,URETERAL REFLUX STUDY RP VOIDING CYSTOGRAM,77.01,1,state,GA
78740,TC,URETERAL REFLUX STUDY RP VOIDING CYSTOGRAM,545.98,1,state,GA
78761,,TESTICULAR IMAGING WITH VASCULAR FLOW,583.49,1,state,GA
78761,26,TESTICULAR IMAGING WITH VASCULAR FLOW,98.73,1,state,GA
78761,TC,TESTICULAR IMAGING WITH VASCULAR FLOW,484.76,1,state,GA
78799,,UNLISTED GENITOURINARY PX DX NUCLEAR MEDICINE,,1,state,GA
78799,26,UNLISTED GENITOURINARY PX DX NUCLEAR MEDICINE,,1,state,GA
78799,TC,UNLISTED GENITOURINARY PX DX NUCLEAR MEDICINE,,1,state,GA
78800,,RP LOCLZJ TUM PLNR 1 AREA SINGLE DAY IMAGING,688.15,1,state,GA
78800,26,RP LOCLZJ TUM PLNR 1 AREA SINGLE DAY IMAGING,89.84,1,state,GA
78800,TC,RP LOCLZJ TUM PLNR 1 AREA SINGLE DAY IMAGING,598.31,1,state,GA
78801,,RP LOCLZJ TUM PLNR 2+AREA 1+D IMG/1 AREA IMG>2+D,737.51,1,state,GA
78801,26,RP LOCLZJ TUM PLNR 2+AREA 1+D IMG/1 AREA IMG>2+D,98.73,1,state,GA
78801,TC,RP LOCLZJ TUM PLNR 2+AREA 1+D IMG/1 AREA IMG>2+D,638.78,1,state,GA
78802,,RP LOCLZJ TUM PLNR WHOLE BODY SINGLE DAY IMAGING,833.28,1,state,GA
78802,26,RP LOCLZJ TUM PLNR WHOLE BODY SINGLE DAY IMAGING,107.62,1,state,GA
78802,TC,RP LOCLZJ TUM PLNR WHOLE BODY SINGLE DAY IMAGING,725.66,1,state,GA
78803,,RP LOCLZJ TUM SPECT 1 AREA/ACQUISJ 1 DAY IMG,1028.77,1,state,GA
78803,26,RP LOCLZJ TUM SPECT 1 AREA/ACQUISJ 1 DAY IMG,146.12,1,state,GA
78803,TC,RP LOCLZJ TUM SPECT 1 AREA/ACQUISJ 1 DAY IMG,882.65,1,state,GA
78804,,RP LOCLZJ TUM PLNR WHOLE BODY 2+ DAYS IMAGING,1735.67,1,state,GA
78804,26,RP LOCLZJ TUM PLNR WHOLE BODY 2+ DAYS IMAGING,136.25,1,state,GA
78804,TC,RP LOCLZJ TUM PLNR WHOLE BODY 2+ DAYS IMAGING,1599.42,1,state,GA
78808,,NJX RP LOCLZJ NON-IMG PROBE STUDY INTRAVENOUS,117.49,1,state,GA
78811,,PET IMAGING LIMITED AREA CHEST HEAD/NECK,0.0,1,state,GA
78811,26,PET IMAGING LIMITED AREA CHEST HEAD/NECK,206.35,1,state,GA
78811,TC,PET IMAGING LIMITED AREA CHEST HEAD/NECK,0.0,1,state,GA
78812,,PET IMAGING SKULL BASE TO MID-THIGH,0.0,1,state,GA
78812,26,PET IMAGING SKULL BASE TO MID-THIGH,260.65,1,state,GA
78812,TC,PET IMAGING SKULL BASE TO MID-THIGH,0.0,1,state,GA
78813,,PET IMAGING WHOLE BODY,0.0,1,state,GA
78813,26,PET IMAGING WHOLE BODY,266.57,1,state,GA
78813,TC,PET IMAGING WHOLE BODY,0.0,1,state,GA
78814,,PET IMAGING CT FOR ATTENUATION LIMITED AREA,0.0,1,state,GA
78814,26,PET IMAGING CT FOR ATTENUATION LIMITED AREA,295.2,1,state,GA
78814,TC,PET IMAGING CT FOR ATTENUATION LIMITED AREA,0.0,1,state,GA
78815,,PET IMAGING CT ATTENUATION SKULL BASE MID-THIGH,0.0,1,state,GA
78815,26,PET IMAGING CT ATTENUATION SKULL BASE MID-THIGH,328.77,1,state,GA
78815,TC,PET IMAGING CT ATTENUATION SKULL BASE MID-THIGH,0.0,1,state,GA
78816,,PET IMAGING FOR CT ATTENUATION WHOLE BODY,0.0,1,state,GA
78816,26,PET IMAGING FOR CT ATTENUATION WHOLE BODY,331.73,1,state,GA
78816,TC,PET IMAGING FOR CT ATTENUATION WHOLE BODY,0.0,1,state,GA
78830,,RP LOCLZJ TUM SPECT W/CT 1 AREA/ACQUISJ 1DAY IMG,1288.43,1,state,GA
78830,26,RP LOCLZJ TUM SPECT W/CT 1 AREA/ACQUISJ 1DAY IMG,195.49,1,state,GA
78830,TC,RP LOCLZJ TUM SPECT W/CT 1 AREA/ACQUISJ 1DAY IMG,1092.94,1,state,GA
78831,,RP LOCLZJ TUM SPECT 2 AREA/SEP ACQUISJ IMG,1927.21,1,state,GA
78831,26,RP LOCLZJ TUM SPECT 2 AREA/SEP ACQUISJ IMG,246.83,1,state,GA
78831,TC,RP LOCLZJ TUM SPECT 2 AREA/SEP ACQUISJ IMG,1680.38,1,state,GA
78832,,RP LOCLZJ TUM SPECT CT 2AREA/SEP ACQUISJ IMG,2434.68,1,state,GA
78832,26,RP LOCLZJ TUM SPECT CT 2AREA/SEP ACQUISJ IMG,280.39,1,state,GA
78832,TC,RP LOCLZJ TUM SPECT CT 2AREA/SEP ACQUISJ IMG,2154.29,1,state,GA
78835,,RADIOPHARMACEUTICAL QUANTIFICATION MEAS 1 AREA,263.61,1,state,GA
78835,26,RADIOPHARMACEUTICAL QUANTIFICATION MEAS 1 AREA,61.21,1,state,GA
78835,TC,RADIOPHARMACEUTICAL QUANTIFICATION MEAS 1 AREA,202.4,1,state,GA
78999,,UNLISTED MISCELLANEOUS PX DX NUCLEAR MEDICINE,,1,state,GA
78999,26,UNLISTED MISCELLANEOUS PX DX NUCLEAR MEDICINE,,1,state,GA
78999,TC,UNLISTED MISCELLANEOUS PX DX NUCLEAR MEDICINE,,1,state,GA
79005,,RP THERAPY ORAL ADMINISTRATION,395.91,1,state,GA
79005,26,RP THERAPY ORAL ADMINISTRATION,243.86,1,state,GA
79005,TC,RP THERAPY ORAL ADMINISTRATION,152.05,1,state,GA
79101,,RP THERAPY INTRAVENOUS ADMINISTRATION,430.46,1,state,GA
79101,26,RP THERAPY INTRAVENOUS ADMINISTRATION,271.51,1,state,GA
79101,TC,RP THERAPY INTRAVENOUS ADMINISTRATION,158.95,1,state,GA
79200,,RP THERAPY INRACAVITARY ADMINISTRATION,385.05,1,state,GA
79200,26,RP THERAPY INRACAVITARY ADMINISTRATION,229.05,1,state,GA
79200,TC,RP THERAPY INRACAVITARY ADMINISTRATION,156.0,1,state,GA
79300,,RP THERAPY INTERSTITIAL RADIOACTIVE COLLOID ADMN,0.0,1,state,GA
79300,26,RP THERAPY INTERSTITIAL RADIOACTIVE COLLOID ADMN,184.63,1,state,GA
79300,TC,RP THERAPY INTERSTITIAL RADIOACTIVE COLLOID ADMN,0.0,1,state,GA
79403,,RP THER RADIOLBLD MONOCLONAL ANTIBODY IV INFUS,619.04,1,state,GA
79403,26,RP THER RADIOLBLD MONOCLONAL ANTIBODY IV INFUS,319.89,1,state,GA
79403,TC,RP THER RADIOLBLD MONOCLONAL ANTIBODY IV INFUS,299.15,1,state,GA
79440,,RP THERAPY INTRA-ARTICULAR ADMINISTRATION,346.54,1,state,GA
79440,26,RP THERAPY INTRA-ARTICULAR ADMINISTRATION,229.05,1,state,GA
79440,TC,RP THERAPY INTRA-ARTICULAR ADMINISTRATION,117.49,1,state,GA
79445,,RP THERAPY INTRA-ARTERIAL PARTICULATE ADMN,0.0,1,state,GA
79445,26,RP THERAPY INTRA-ARTERIAL PARTICULATE ADMN,316.92,1,state,GA
79445,TC,RP THERAPY INTRA-ARTERIAL PARTICULATE ADMN,0.0,1,state,GA
79999,,RP THERAPY UNLISTED PROCEDURE,,1,state,GA
79999,26,RP THERAPY UNLISTED PROCEDURE,,1,state,GA
79999,TC,RP THERAPY UNLISTED PROCEDURE,,1,state,GA
